what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.mint,0.9.0.v201006142335,"org.eclipse.emf.mint",1400604188185
started,bundle,org.eclipse.emf.mint.ui,0.9.0.v201006142335,"org.eclipse.emf.mint.ui",1400604188185
opened,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1400604188355
closed,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1400604188372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400604188468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400604188476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400604191757
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400604192944
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400604192950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400604194217
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400604202827
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400604208578
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.4.0.v20100331-2359,"org.eclipse.gmf.runtime.diagram.core",1400604210339
started,bundle,UML.diagram,1.0.0.qualifier,"UML.diagram",1400604210340
started,bundle,org.eclipse.gmf.runtime.notation,1.4.1.v20100717-0059,"org.eclipse.gmf.runtime.notation",1400604210402
started,bundle,org.eclipse.emf.workspace,1.4.0.v20100224-1706,"org.eclipse.emf.workspace",1400604210407
started,bundle,org.eclipse.gmf.runtime.common.core,1.4.0.v20100423-2359,"org.eclipse.gmf.runtime.common.core",1400604210408
started,bundle,org.eclipse.gmf.runtime.emf.commands.core,1.4.0.v20100423-2359,"org.eclipse.gmf.runtime.emf.commands.core",1400604210409
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1400604218998
started,bundle,org.eclipse.gmf.runtime.emf.core,1.4.1.v20100909-1300,"org.eclipse.gmf.runtime.emf.core",1400604218998
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1400604219019
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1400604219062
started,bundle,org.eclipse.emf.eef.runtime,0.8.1.v201009101041,"org.eclipse.emf.eef.runtime",1400604219511
started,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1400604219536
started,bundle,org.eclipse.emf.ecore.edit,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.edit",1400604219584
started,bundle,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram",1400604219587
started,bundle,org.eclipse.gef,3.6.1.v20100712-1224,"org.eclipse.gef",1400604219602
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.4.1.v20100909-1300,"org.eclipse.gmf.runtime.diagram.ui",1400604219607
