what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram",1400593135811
started,bundle,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.editor",1400593135816
opened,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1400593135986
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1400593136009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593140319
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593141487
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593145945
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593155283
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400593155300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593158045
started,bundle,de.ikv.medini.util.eclipse.core,1.0.0,"de.ikv.medini.util.eclipse.core",1400593162660
started,bundle,de.ikv.medini.qvt.ui,1.2.3,"de.ikv.medini.qvt.ui",1400593162662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593259235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593264553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593269011
opened,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400593270733
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400593270747
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593277265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400593285126
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400593285142
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400593286902
