what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.gmf.validate,1.2.0.v20100302-2359,"org.eclipse.gmf.validate",1400591543937
started,bundle,org.eclipse.gmf.common,1.2.0.v20100226-2359,"org.eclipse.gmf.common",1400591547473
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400591547662
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400591547725
started,bundle,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard",1400591554701
started,bundle,org.eclipse.draw2d,3.6.1.v20100913-2020,"org.eclipse.draw2d",1400591554703
opened,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400591554829
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400591554870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591561569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591582571
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591584817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591729258
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400591729365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591732818
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591752724
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400591752732
started,bundle,org.eclipse.emf.converter,2.5.0.v20100914-1218,"org.eclipse.emf.converter",1400591753595
started,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1400591753596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591753828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591757520
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591758153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591785811
opened,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1400591788002
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1400591788027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591796033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591803268
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400591803280
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400591804313
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400591805521
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400591805535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591807498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591818547
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591819496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591891866
activated,editor,de.ikv.medini.qvt.ui,1.2.3,"qvt.editor",1400591895101
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1400591911894
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400591918402
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400591924022
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1400591924062
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1400591924104
started,bundle,org.eclipse.xtext.ui,1.0.1.v201008251220,"org.eclipse.xtext.ui",1400591924464
started,bundle,org.eclipse.xtext,1.0.1.v201008251220,"org.eclipse.xtext",1400591924646
started,bundle,org.eclipse.xtext.builder,1.0.1.v201008251220,"org.eclipse.xtext.builder",1400591924647
started,bundle,org.eclipse.xtext.ui.shared,1.0.1.v201008251220,"org.eclipse.xtext.ui.shared",1400591925018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591926377
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591932411
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400591936089
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1400591937925
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1400591945745
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1400591945835
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1400591948305
started,bundle,de.ikv.medini.qvt.debug.ui,1.2.1,"de.ikv.medini.qvt.debug.ui",1400591950226
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591950308
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592036657
started,bundle,de.ikv.medini.qvt.debug.core,1.2.0,"de.ikv.medini.qvt.debug.core",1400592036721
started,bundle,de.ikv.medini.util.eclipse,1.2.0,"de.ikv.medini.util.eclipse",1400592037066
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1400592037073
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400592037113
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1400592037182
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1400592037196
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1400592037247
started,bundle,org.eclipse.emf.eef.runtime,0.8.1.v201009101041,"org.eclipse.emf.eef.runtime",1400592037348
started,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1400592037437
started,bundle,org.eclipse.pde.build,3.6.1.R36x_v20100823,"org.eclipse.pde.build",1400592038901
error,log,,,"Launch shortcut 'org.eclipse.xtext.xtext.launcher.GenerateArtifactsLaunchShortcut' enablement expression caused exception. Shortcut was removed.",1400592041556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592047201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592052228
started,bundle,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.editor",1400592056024
opened,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400592056203
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400592056219
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400592059346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592060768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592063804
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400592065073
activated,editor,de.ikv.medini.qvt.ui,1.2.3,"qvt.editor",1400592066413
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400592067736
activated,editor,de.ikv.medini.qvt.ui,1.2.3,"qvt.editor",1400592069837
closed,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400592069839
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592073998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592103421
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400592103438
activated,editor,de.ikv.medini.qvt.ui,1.2.3,"qvt.editor",1400592125513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400592154847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592156617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592177563
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592180233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592391922
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400592395227
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400592401060
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400592404169
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400592404182
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400592405633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592405668
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592411006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592416352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592442772
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400592442783
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592448332
started,bundle,org.eclipse.emf.codegen.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.codegen.ecore",1400592448487
started,bundle,org.eclipse.gmf.runtime.notation,1.4.1.v20100717-0059,"org.eclipse.gmf.runtime.notation",1400592448496
started,bundle,org.eclipse.ocl,3.0.1.R30x_v201008251030,"org.eclipse.ocl",1400592448576
started,bundle,org.eclipse.ocl.ecore,3.0.1.R30x_v201008251030,"org.eclipse.ocl.ecore",1400592448584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400592450126
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400592456384
started,bundle,org.eclipse.gmf.codegen,2.2.100.v20100518-2359,"org.eclipse.gmf.codegen",1400592456415
started,bundle,org.eclipse.gmf.codegen.ui,1.1.200.v20100302-2359,"org.eclipse.gmf.codegen.ui",1400592456416
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400592459581
started,bundle,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.ui",1400592463434
started,bundle,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.edit",1400592463437
started,bundle,org.eclipse.emf.codegen,2.6.0.v20100914-1218,"org.eclipse.emf.codegen",1400592463872
opened,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1400592464432
