what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400533292828
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400533294484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533298955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533298995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400533299003
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400533300477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533302378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533303496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533304309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533313302
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400533317014
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533324048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400533343154
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1400533344926
opened,editor,de.ikv.medini.qvt.ui,1.2.3,"qvt.editor",1400533344943
activated,editor,de.ikv.medini.qvt.ui,1.2.3,"qvt.editor",1400533344965
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533344991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533346877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533458631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533514829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533515759
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400533519481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533522492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533523912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533526047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533545799
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400533552680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533557052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533570648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400533638533
